el,sc,obs_wl,unc_obs_wl,calc_wl,unc_calc_wn,intens,c1,t1,j1,g1,c2,t2,j2,g2,rem,A,osc_str,line_str,log_gf,Accur,type,tp_ref,line_ref,low_level_id,upp_level_id,line_id
C,1,,,20015.3,,,2s2.2p.4p,3P,1,3,2s2.2p.6s,3P*,0,1,,2.65e+05,5.31e-03,1.05e+00,-1.798,D,,T5520LS,,006001.000053,006001.000096,34709
C,1,,,20049.6,,,2s2.2p.4p,3P,2,5,2s2.2p.6s,3P*,1,3,,1.10e+05,3.98e-03,1.31e+00,-1.701,D,,T5520LS,,006001.000054,006001.000098,34708
C,1,,,20051.0,,,2s2.2p.4d,3D*,3,7,2s2.2p.8p,3D,3,7,,5.68e+03,3.42e-04,1.58e-01,-2.620,D,,T5520LS,,006001.000066,006001.000180,34877
C,1,,,20104,,,2s2.2p.4d,3D*,1,3,2s2.2p.8p,3D,2,5,,9.51e+02,9.60e-05,1.91e-02,-3.540,D,,T5520LS,,006001.000064,006001.000179,34883
C,1,,,20117.8,,,2s2.2p.4d,3D*,1,3,2s2.2p.8p,3D,1,3,,4.74e+03,2.88e-04,5.71e-02,-3.064,D,,T5520LS,,006001.000064,006001.000178,34879
C,1,,,20136.4,,,2s2.2p.4d,1F*,3,7,2s2.2p.8p,1D,2,5,,7.75e+04,3.37e-03,1.56e+00,-1.628,C+,,T5520,,006001.000072,006001.000182,34890
C,1,,,20177,,,2s2.2p.4d,3D*,2,5,2s2.2p.8p,3D,2,5,,4.36e+03,2.66e-04,8.84e-02,-2.876,D,,T5520LS,,006001.000065,006001.000179,34878
C,1,,,20190.7,,,2s2.2p.4d,3D*,2,5,2s2.2p.8p,3D,1,3,,1.56e+03,5.72e-05,1.90e-02,-3.544,D,,T5520LS,,006001.000065,006001.000178,34881
C,1,,,20221,,,2s2.2p.4d,3D*,3,7,2s2.2p.8p,3D,2,5,,9.72e+02,4.26e-05,1.98e-02,-3.526,D,,T5520LS,,006001.000066,006001.000179,34880
C,1,,,20996.3,,,2s2.2p.4d,1D*,2,5,2s2.2p.7p,1D,2,5,,3.07e+04,2.03e-03,7.01e-01,-1.994,D,,T5520,,006001.000057,006001.000154,34811
C,1,,,21028.9,,,2s2.2p.3p,1S,0,1,2s2.2p.3d,1P*,1,3,,2.01e+06,4.00e-01,2.77e+01,-0.398,B,,"T5520,T6070,T4828",,006001.000027,006001.000043,34147
C,1,,,21128.2,,,2s2.2p.4d,3P*,2,5,2s2.2p.8p,3D,3,7,,3.85e+03,3.61e-04,1.25e-01,-2.744,D,,T5520LS,,006001.000082,006001.000180,34935
C,1,,,21161.6,,,2s2.2p.3d,3P*,2,5,2s2.2p.(2P*<3/2>).4f,2[3/2],2,5,,1.14e+06,7.65e-02,2.67e+01,-0.417,C,,T6070,,006001.000044,006001.000081,34469
C,1,,,21162.1,,,2s2.2p.3d,3P*,2,5,2s2.2p.(2P*<3/2>).4f,2[3/2],1,3,,2.19e+05,8.82e-03,3.07e+00,-1.355,C,,T6070,,006001.000044,006001.000080,34471
C,1,,,21179.2,,,2s2.2p.4p,1D,2,5,2s2.2p.5d,1P*,1,3,,1.79e+05,7.22e-03,2.52e+00,-1.442,C+,,T5520,,006001.000055,006001.000110,34788
C,1,,,21197.1,,,2s2.2p.3d,3P*,1,3,2s2.2p.(2P*<3/2>).4f,2[3/2],2,5,,3.41e+06,3.83e-01,8.01e+01,0.060,C,,T6070,,006001.000045,006001.000081,34467
C,1,,,21197.6,,,2s2.2p.3d,3P*,1,3,2s2.2p.(2P*<3/2>).4f,2[3/2],1,3,,3.22e+06,2.17e-01,4.54e+01,-0.187,C,,T6070,,006001.000045,006001.000080,34470
C,1,,,21217.3,,,2s2.2p.3d,3P*,0,1,2s2.2p.(2P*<3/2>).4f,2[3/2],1,3,,4.23e+06,8.56e-01,5.98e+01,-0.067,C,,T6070,,006001.000046,006001.000080,34468
C,1,,,21265.1,,,2s2.2p.3d,3P*,2,5,2s2.2p.(2P*<3/2>).4f,2[5/2],2,5,,7.03e+05,4.77e-02,1.67e+01,-0.623,C,,T6070,,006001.000044,006001.000076,34466
C,1,,,21265.7,,,2s2.2p.3d,3P*,2,5,2s2.2p.(2P*<3/2>).4f,2[5/2],3,7,,6.56e+06,6.23e-01,2.18e+02,0.493,C,,T6070,,006001.000044,006001.000075,34464
C,1,,,21301.0,,,2s2.2p.3d,3P*,1,3,2s2.2p.(2P*<3/2>).4f,2[5/2],2,5,,2.00e+06,2.27e-01,4.77e+01,-0.167,C,,T6070,,006001.000045,006001.000076,34465
C,1,,,21317,,,2s2.2p.4d,3P*,2,5,2s2.2p.8p,3D,2,5,,9.37e+02,6.38e-05,2.24e-02,-3.496,D,,T5520LS,,006001.000082,006001.000179,34938
C,1,,,21332.2,,,2s2.2p.4d,3P*,2,5,2s2.2p.8p,3D,1,3,,1.04e+02,4.26e-06,1.49e-03,-4.672,D,,T5520LS,,006001.000082,006001.000178,34940
C,1,,,21370.3,,,2s2.2p.4p,1D,2,5,2s2.2p.5d,1F*,3,7,,1.59e+05,1.52e-02,5.36e+00,-1.118,B,,T5520,,006001.000055,006001.000105,34787
C,1,,,21376,,,2s2.2p.4d,3P*,1,3,2s2.2p.8p,3D,2,5,,2.79e+03,3.19e-04,6.72e-02,-3.020,D,,T5520LS,,006001.000083,006001.000179,34936
C,1,,,21391.5,,,2s2.2p.4d,3P*,1,3,2s2.2p.8p,3D,1,3,,1.55e+03,1.06e-04,2.25e-02,-3.496,D,,T5520LS,,006001.000083,006001.000178,34939
C,1,,,21415.0,,,2s2.2p.4d,3P*,0,1,2s2.2p.8p,3D,1,3,,2.05e+03,4.23e-04,2.98e-02,-3.374,D,,T5520LS,,006001.000084,006001.000178,34937
C,1,,,21520.4,,,2s2.2p.4p,1D,2,5,2s2.2p.6s,1P*,1,3,,4.55e+05,1.90e-02,6.71e+00,-1.023,C+,,T5520,,006001.000055,006001.000104,34786
C,1,,,21697.1,,,2s2.2p.3d,3P*,2,5,2s2.2p.(2P*<1/2>).4f,2[5/2],2,5,,7.40e+04,5.22e-03,1.87e+00,-1.583,C,,T6070,,006001.000044,006001.000069,34463
C,1,,,21697.6,,,2s2.2p.3d,3P*,2,5,2s2.2p.(2P*<1/2>).4f,2[5/2],3,7,,7.51e+05,7.42e-02,2.65e+01,-0.431,C,,T6070,,006001.000044,006001.000068,34461
C,1,,,21734.5,,,2s2.2p.3d,3P*,1,3,2s2.2p.(2P*<1/2>).4f,2[5/2],2,5,,2.11e+05,2.49e-02,5.35e+00,-1.127,C,,T6070,,006001.000045,006001.000069,34462
C,1,,,21912.2,,,2s2.2p.4d,1D*,2,5,2s2.2p.7p,1P,1,3,,8.87e+04,3.83e-03,1.38e+00,-1.718,C+,,T5520,,006001.000057,006001.000147,34810
C,1,,,22162.3,,,2s2.2p.3p,3S,1,3,2s.2p3,3P*,0,1,,3.63e+04,8.91e-04,1.95e-01,-2.573,C,,T6070n,,006001.000022,006001.000030,34015
C,1,,,22166.5,,,2s2.2p.3p,3S,1,3,2s.2p3,3P*,2,5,,6.65e+04,8.16e-03,1.79e+00,-1.611,C,,T6070n,,006001.000022,006001.000029,34013
C,1,,,22172.9,,,2s2.2p.3p,3S,1,3,2s.2p3,3P*,1,3,,4.51e+04,3.32e-03,7.28e-01,-2.001,C,,T6070n,,006001.000022,006001.000028,34014
C,1,,,22648.0,,,2s2.2p.4p,1D,2,5,2s2.2p.5d,1D*,2,5,,2.00e+04,1.54e-03,5.73e-01,-2.114,C,,T5520,,006001.000055,006001.000094,34785
C,1,,,22787.2,,,2s2.2p.4d,3F*,2,5,2s2.2p.7p,3D,3,7,,1.61e+02,1.75e-05,6.58e-03,-4.057,C,,T5520LS,,006001.000059,006001.000150,34831
C,1,,,22841.0,,,2s2.2p.4d,3D*,1,3,2s2.2p.7p,3P,2,5,,9.01e+02,1.17e-04,2.65e-02,-3.453,D+,,T5520LS,,006001.000064,006001.000153,34876
C,1,,,22859.5,,,2s2.2p.4d,3F*,3,7,2s2.2p.7p,3D,3,7,,5.65e+03,4.43e-04,2.33e-01,-2.509,C,,T5520LS,,006001.000061,006001.000150,34829
C,1,,,22871.9,,,2s2.2p.4d,3D*,1,3,2s2.2p.7p,3P,1,3,,2.24e+04,1.76e-03,3.97e-01,-2.278,C,,T5520LS,,006001.000064,006001.000152,34875
C,1,,,22912.8,,,2s2.2p.3p,1S,0,1,2s2.2p.4s,1P*,1,3,,2.57e+06,6.07e-01,4.58e+01,-0.217,B,,"T5520,T6070,T4828",,006001.000027,006001.000041,34146
C,1,,,22935.0,,,2s2.2p.4d,3D*,2,5,2s2.2p.7p,3P,2,5,,1.34e+04,1.06e-03,3.99e-01,-2.277,C,,T5520LS,,006001.000065,006001.000153,34874
C,1,,,22966.2,,,2s2.2p.4d,3D*,2,5,2s2.2p.7p,3P,1,3,,6.65e+04,3.16e-03,1.19e+00,-1.802,C,,T5520LS,,006001.000065,006001.000152,34872
C,1,,,22991.7,,,2s2.2p.4d,3D*,3,7,2s2.2p.7p,3P,2,5,,7.42e+04,4.20e-03,2.23e+00,-1.532,C,,T5520LS,,006001.000066,006001.000153,34871
C,1,,,22995.7,,,2s2.2p.4d,3F*,2,5,2s2.2p.7p,3D,2,5,,7.78e+03,6.17e-04,2.33e-01,-2.511,C,,T5520LS,,006001.000059,006001.000149,34830
C,1,,,23017.0,,,2s2.2p.4d,3F*,2,5,2s2.2p.7p,3D,1,3,,6.96e+04,3.32e-03,1.26e+00,-1.780,C,,T5520LS,,006001.000059,006001.000148,34828
C,1,,,23042.9,,,2s2.2p.4d,3D*,1,3,2s2.2p.7p,3P,0,1,,8.78e+04,2.33e-03,5.30e-01,-2.156,C,,T5520LS,,006001.000064,006001.000151,34873
C,1,,,23056.1,,,2s2.2p.4d,3F*,4,9,2s2.2p.7p,3D,3,7,,6.36e+04,3.94e-03,2.69e+00,-1.450,C,,T5520LS,,006001.000063,006001.000150,34826
C,1,,,23069.3,,,2s2.2p.4d,3F*,3,7,2s2.2p.7p,3D,2,5,,6.14e+04,3.50e-03,1.86e+00,-1.611,C,,T5520LS,,006001.000061,006001.000149,34827
C,1,,,23161.1,,,2s2.2p.3p,1S,0,1,2s2.2p.3d,3D*,1,3,,2.76e+05,6.66e-02,5.08e+00,-1.177,C,,T6070,,006001.000027,006001.000038,34145
C,1,,,23186.0,,,2s2.2p.4d,1F*,3,7,2s2.2p.7p,1D,2,5,,1.25e+05,7.20e-03,3.84e+00,-1.298,C+,,T5520,,006001.000072,006001.000154,34889
C,1,,,23245.9,,,2s2.2p.4d,1P*,1,3,2s2.2p.7p,1S,0,1,,3.13e+04,8.45e-04,1.94e-01,-2.596,D,,T5520,,006001.000079,006001.000155,34898
C,1,,,23268.1,,,2s2.2p.4d,3D*,2,5,2s2.2p.7p,3D,3,7,,1.13e+03,1.28e-04,4.92e-02,-3.192,D,,T5520LS,,006001.000065,006001.000150,34869
C,1,,,23326.4,,,2s2.2p.4d,3D*,3,7,2s2.2p.7p,3D,3,7,,8.94e+03,7.29e-04,3.92e-01,-2.292,D,,T5520LS,,006001.000066,006001.000150,34864
C,1,,,23386.9,,,2s2.2p.4d,3D*,1,3,2s2.2p.7p,3D,2,5,,1.50e+03,2.05e-04,4.73e-02,-3.211,D,,T5520LS,,006001.000064,006001.000149,34870
C,1,,,23408.9,,,2s2.2p.4d,3D*,1,3,2s2.2p.7p,3D,1,3,,7.47e+03,6.14e-04,1.42e-01,-2.735,D,,T5520LS,,006001.000064,006001.000148,34866
C,1,,,23485.5,,,2s2.2p.4d,3D*,2,5,2s2.2p.7p,3D,2,5,,6.86e+03,5.67e-04,2.19e-01,-2.547,D,,T5520LS,,006001.000065,006001.000149,34865
C,1,,,23507.7,,,2s2.2p.4d,3D*,2,5,2s2.2p.7p,3D,1,3,,2.46e+03,1.22e-04,4.73e-02,-3.214,D,,T5520LS,,006001.000065,006001.000148,34868
C,1,,,23544.9,,,2s2.2p.4d,3D*,3,7,2s2.2p.7p,3D,2,5,,1.53e+03,9.08e-05,4.93e-02,-3.197,D,,T5520LS,,006001.000066,006001.000149,34867
C,1,,,23586.6,,,2s2.2p.4p,1S,0,1,2s2.2p.5d,1P*,1,3,,7.10e+03,1.78e-03,1.38e-01,-2.750,D,,T5520,,006001.000056,006001.000110,34803
C,1,,,23650.6,,,2s2.2p.4d,1P*,1,3,2s2.2p.7p,1D,2,5,,4.11e+03,5.74e-04,1.34e-01,-2.764,D,,T5520,,006001.000079,006001.000154,34897
C,1,,,24010.5,,,2s2.2p.4p,1S,0,1,2s2.2p.6s,1P*,1,3,,2.54e+04,6.59e-03,5.21e-01,-2.181,C,,T5520,,006001.000056,006001.000104,34802
C,1,,,24149.7,,,2s2.2p.3p,1S,0,1,2s2.2p.4s,3P*,1,3,,1.23e+04,3.23e-03,2.57e-01,-2.491,C,,T6070,,006001.000027,006001.000033,34144
C,1,,,24184.0,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,1S,0,1,,3.76e+04,1.10e-03,2.62e-01,-2.482,C,,T6070,,006001.000033,006001.000056,34229
C,1,,,24419.3,,,2s2.2p.4d,3P*,2,5,2s2.2p.7p,3P,2,5,,9.04e+03,8.08e-04,3.25e-01,-2.394,D,,T5520LS,,006001.000082,006001.000153,34929
C,1,,,24450.1,,,2s2.2p.3d,1D*,2,5,2s2.2p.4p,1D,2,5,,3.49e+05,3.13e-02,1.26e+01,-0.806,B,,"T5520,T6070",,006001.000031,006001.000055,34198
C,1,,,24454.7,,,2s2.2p.4d,3P*,2,5,2s2.2p.7p,3P,1,3,,5.00e+03,2.69e-04,1.08e-01,-2.871,D,,T5520LS,,006001.000082,006001.000152,34931
C,1,,,24497.0,,,2s2.2p.4d,3P*,1,3,2s2.2p.7p,3P,2,5,,2.99e+03,4.48e-04,1.08e-01,-2.871,D,,T5520LS,,006001.000083,006001.000153,34933
C,1,,,24532.6,,,2s2.2p.4d,3P*,1,3,2s2.2p.7p,3P,1,3,,2.97e+03,2.68e-04,6.49e-02,-3.095,D,,T5520LS,,006001.000083,006001.000152,34930
C,1,,,24563.5,,,2s2.2p.4d,3P*,0,1,2s2.2p.7p,3P,1,3,,3.95e+03,1.07e-03,8.67e-02,-2.970,D,,T5520LS,,006001.000084,006001.000152,34934
C,1,,,24729.3,,,2s2.2p.4d,3P*,1,3,2s2.2p.7p,3P,0,1,,1.16e+04,3.55e-04,8.66e-02,-2.973,D,,T5520LS,,006001.000083,006001.000151,34932
C,1,,,24797.2,,,2s2.2p.4d,3P*,2,5,2s2.2p.7p,3D,3,7,,4.95e+03,6.39e-04,2.61e-01,-2.496,D,,T5520LS,,006001.000082,006001.000150,34923
C,1,,,25044.3,,,2s2.2p.4d,3P*,2,5,2s2.2p.7p,3D,2,5,,1.20e+03,1.13e-04,4.65e-02,-3.249,D,,T5520LS,,006001.000082,006001.000149,34926
C,1,,,25069.5,,,2s2.2p.4d,3P*,2,5,2s2.2p.7p,3D,1,3,,1.33e+02,7.52e-06,3.10e-03,-4.425,D,,T5520LS,,006001.000082,006001.000148,34928
C,1,,,25126.0,,,2s2.2p.4d,3P*,1,3,2s2.2p.7p,3D,2,5,,3.57e+03,5.63e-04,1.40e-01,-2.772,D,,T5520LS,,006001.000083,006001.000149,34924
C,1,,,25151.4,,,2s2.2p.4d,3P*,1,3,2s2.2p.7p,3D,1,3,,1.97e+03,1.87e-04,4.64e-02,-3.251,D,,T5520LS,,006001.000083,006001.000148,34927
C,1,,,25183.9,,,2s2.2p.4d,3P*,0,1,2s2.2p.7p,3D,1,3,,2.62e+03,7.47e-04,6.20e-02,-3.126,D,,T5520LS,,006001.000084,006001.000148,34925
C,1,,,25263.9,,,2s2.2p.3d,3D*,1,3,2s2.2p.4p,1S,0,1,,5.62e+05,1.79e-02,4.47e+00,-1.269,C,,T6070,,006001.000038,006001.000056,34355
C,1,,,25566.1,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,1S,0,1,,7.04e+06,2.30e-01,5.81e+01,-0.161,B,,"T5520,T6070",,006001.000041,006001.000056,34322
C,1,,,25631.4,,,2s2.2p.3p,3P,0,1,2s.2p3,3P*,1,3,,2.37e+05,7.00e-02,5.91e+00,-1.155,C+,,T6070n,,006001.000023,006001.000028,34045
C,1,,,25698.9,,,2s2.2p.3p,3P,1,3,2s.2p3,3P*,0,1,,7.07e+05,2.33e-02,5.92e+00,-1.155,C+,,T6070n,,006001.000024,006001.000030,34043
C,1,,,25704.5,,,2s2.2p.3p,3P,1,3,2s.2p3,3P*,2,5,,1.71e+05,2.82e-02,7.17e+00,-1.072,C+,,T6070n,,006001.000024,006001.000029,34044
C,1,,,25713.1,,,2s2.2p.3p,3P,1,3,2s.2p3,3P*,1,3,,1.80e+05,1.78e-02,4.53e+00,-1.271,C+,,T6070n,,006001.000024,006001.000028,34041
C,1,,,25840.5,,,2s2.2p.3p,3P,2,5,2s.2p3,3P*,2,5,,5.17e+05,5.18e-02,2.20e+01,-0.587,C+,,T6070n,,006001.000025,006001.000029,34040
C,1,,,25849.2,,,2s2.2p.3p,3P,2,5,2s.2p3,3P*,1,3,,2.83e+05,1.70e-02,7.24e+00,-1.070,C+,,T6070n,,006001.000025,006001.000028,34042
C,1,,,26877.1,,,2s2.2p.4d,1D*,2,5,2s2.2p.6p,1D,2,5,,5.61e+04,6.08e-03,2.69e+00,-1.517,C+,,T5520,,006001.000057,006001.000123,34809
C,1,,,27374.4,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,1D,2,5,,1.92e+04,3.59e-03,9.72e-01,-1.967,C,,T6070,,006001.000033,006001.000055,34228
C,1,,,28005.6,,,2s2.2p.3d,3F*,2,5,2s2.2p.4p,1D,2,5,,9.28e+02,1.09e-04,5.03e-02,-3.263,C,,T6070,,006001.000035,006001.000055,34264
C,1,,,28135.1,,,2s2.2p.3d,3F*,3,7,2s2.2p.4p,1D,2,5,,5.96e+03,5.05e-04,3.28e-01,-2.451,C,,T6070,,006001.000036,006001.000055,34263
C,1,,,28143.3,,,2s2.2p.4p,1P,1,3,2s2.2p.4d,3P*,1,3,,8.45e+03,1.00e-03,2.79e-01,-2.521,C,,T6070,,006001.000047,006001.000083,34511
C,1,,,28766.2,,,2s2.2p.3d,3D*,1,3,2s2.2p.4p,1D,2,5,,2.44e+05,5.05e-02,1.43e+01,-0.820,C,,T6070,,006001.000038,006001.000055,34354
C,1,,,28824.3,,,2s2.2p.4p,1P,1,3,2s2.2p.4d,1P*,1,3,,3.67e+06,4.57e-01,1.30e+02,0.137,B,,"T5520,T6070",,006001.000047,006001.000079,34510
C,1,,,28972.6,,,2s2.2p.3d,3D*,3,7,2s2.2p.4p,1D,2,5,,1.25e+03,1.12e-04,7.50e-02,-3.104,C,,T6070,,006001.000040,006001.000055,34353
C,1,,,29158.7,,,2s2.2p.4s,1P*,1,3,2s2.2p.4p,1D,2,5,,3.64e+06,7.73e-01,2.23e+02,0.365,B,,"T5520,T6070",,006001.000041,006001.000055,34321
C,1,,,29280.5,,,2s2.2p.4d,1D*,2,5,2s2.2p.6p,1P,1,3,,1.62e+05,1.25e-02,6.02e+00,-1.204,C+,,T5520,,006001.000057,006001.000116,34808
C,1,,,29951.7,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,3P*,0,1,,2.54e+04,1.14e-03,3.37e-01,-2.466,D,,T6070n,,006001.000048,006001.000084,34548
C,1,,,29997.8,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,3P*,1,3,,1.07e+04,1.44e-03,4.28e-01,-2.363,D,,T6070n,,006001.000048,006001.000083,34550
C,1,,,30115.1,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,3P*,2,5,,1.02e+03,2.31e-04,6.87e-02,-3.159,D,,T6070n,,006001.000048,006001.000082,34551
C,1,,,30167.6,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,3P*,1,3,,2.26e+04,1.85e-03,9.19e-01,-2.034,D,,T6070n,,006001.000049,006001.000083,34547
C,1,,,30170.8,,,2s2.2p.4p,1P,1,3,2s2.2p.5s,1P*,1,3,,1.41e+05,1.92e-02,5.73e+00,-1.239,D,,"T5520,T6070",,006001.000047,006001.000067,34509
C,1,,,30221.6,,,2s2.2p.4d,1P*,1,3,2s2.2p.6p,1S,0,1,,4.72e+04,2.15e-03,6.43e-01,-2.190,D,,T5520,,006001.000079,006001.000124,34896
C,1,,,30286.2,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,3P*,2,5,,1.50e+04,2.06e-03,1.03e+00,-1.987,D,,T6070n,,006001.000049,006001.000082,34549
C,1,,,30366.7,,,2s2.2p.4d,3D*,1,3,2s2.2p.6p,3P,2,5,,1.68e+03,3.87e-04,1.16e-01,-2.935,C,,T5520LS,,006001.000064,006001.000122,34863
C,1,,,30460.0,,,2s2.2p.4d,3D*,1,3,2s2.2p.6p,3P,1,3,,4.16e+04,5.79e-03,1.74e+00,-1.760,C,,T5520LS,,006001.000064,006001.000121,34862
C,1,,,30532.2,,,2s2.2p.4p,1P,1,3,2s2.2p.4d,3D*,2,5,,1.61e+03,3.75e-04,1.13e-01,-2.949,C,,T6070,,006001.000047,006001.000065,34508
C,1,,,30533.1,,,2s2.2p.4d,3D*,2,5,2s2.2p.6p,3P,2,5,,2.48e+04,3.47e-03,1.74e+00,-1.761,C,,T5520LS,,006001.000065,006001.000122,34861
C,1,,,30573.3,,,2s2.2p.4d,1F*,3,7,2s2.2p.6p,1D,2,5,,2.30e+05,2.30e-02,1.62e+01,-0.793,B,,T5520,,006001.000072,006001.000123,34888
C,1,,,30595.2,,,2s2.2p.4p,3D,3,7,2s2.2p.4d,3P*,2,5,,4.29e+04,4.30e-03,3.03e+00,-1.521,D,,T6070n,,006001.000050,006001.000082,34546
C,1,,,30627.5,,,2s2.2p.4d,3D*,2,5,2s2.2p.6p,3P,1,3,,1.23e+05,1.04e-02,5.23e+00,-1.285,C,,T5520LS,,006001.000065,006001.000121,34859
C,1,,,30633.7,,,2s2.2p.4d,3D*,3,7,2s2.2p.6p,3P,2,5,,1.38e+05,1.39e-02,9.79e+00,-1.013,C,,T5520LS,,006001.000066,006001.000122,34858
C,1,,,30700.5,,,2s2.2p.4p,1P,1,3,2s2.2p.4d,3D*,1,3,,3.01e+04,4.25e-03,1.29e+00,-1.894,C,,T6070,,006001.000047,006001.000064,34507
C,1,,,30700.9,,,2s2.2p.4d,3D*,1,3,2s2.2p.6p,3P,0,1,,1.63e+05,7.68e-03,2.33e+00,-1.638,C,,T5520LS,,006001.000064,006001.000120,34860
C,1,,,30723.2,,,2s2.2p.4d,3F*,2,5,2s2.2p.6p,3D,3,7,,2.98e+02,5.90e-05,2.99e-02,-3.530,C,,T5520LS,,006001.000059,006001.000119,34825
C,1,,,30772.6,,,2s2.2p.4p,3D,1,3,2s2.2p.4d,1P*,1,3,,1.03e+05,1.46e-02,4.44e+00,-1.358,C,,T6070,,006001.000048,006001.000079,34544
C,1,,,30854.7,,,2s2.2p.4d,3F*,3,7,2s2.2p.6p,3D,3,7,,1.04e+04,1.48e-03,1.06e+00,-1.983,C,,T5520LS,,006001.000061,006001.000119,34823
C,1,,,30862.6,,,2s2.2p.3d,1F*,3,7,2s2.2p.4p,1D,2,5,,1.75e+06,1.78e-01,1.27e+02,0.097,B,,"T5520,T6070",,006001.000042,006001.000055,34418
C,1,,,30951.3,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,1P*,1,3,,1.36e+03,1.17e-04,5.97e-02,-3.232,C,,T6070,,006001.000049,006001.000079,34545
C,1,,,30977.1,,,2s2.2p.4p,1P,1,3,2s2.2p.5s,3P*,2,5,,1.31e+03,3.14e-04,9.61e-02,-3.026,C,,T6070,,006001.000047,006001.000062,34503
C,1,,,30986.1,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,3P,2,5,,4.92e+05,1.18e-01,3.61e+01,-0.451,B,,T6070n,,006001.000033,006001.000054,34226
C,1,,,31048.4,,,2s2.2p.4s,3P*,0,1,2s2.2p.4p,3P,1,3,,5.59e+05,2.42e-01,2.48e+01,-0.616,B,,T6070n,,006001.000032,006001.000053,34227
C,1,,,31074.6,,,2s2.2p.4d,3F*,2,5,2s2.2p.6p,3D,2,5,,1.43e+04,2.07e-03,1.06e+00,-1.985,C,,T5520LS,,006001.000059,006001.000118,34824
C,1,,,31162.2,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,3P,1,3,,4.16e+05,6.06e-02,1.86e+01,-0.741,B,,T6070n,,006001.000033,006001.000053,34223
C,1,,,31164.6,,,2s2.2p.4d,3F*,2,5,2s2.2p.6p,3D,1,3,,1.27e+05,1.11e-02,5.69e+00,-1.256,C,,T5520LS,,006001.000059,006001.000117,34822
C,1,,,31209.1,,,2s2.2p.4d,3F*,3,7,2s2.2p.6p,3D,2,5,,1.13e+05,1.18e-02,8.48e+00,-1.084,C,,T5520LS,,006001.000061,006001.000118,34821
C,1,,,31214.0,,,2s2.2p.4d,3F*,4,9,2s2.2p.6p,3D,3,7,,1.16e+05,1.32e-02,1.22e+01,-0.926,C,,T5520LS,,006001.000063,006001.000119,34820
C,1,,,31290.1,,,2s2.2p.4s,3P*,2,5,2s2.2p.4p,3P,2,5,,1.72e+06,2.52e-01,1.30e+02,0.101,B,,T6070n,,006001.000034,006001.000054,34222
C,1,,,31306.1,,,2s2.2p.4s,3P*,1,3,2s2.2p.4p,3P,0,1,,2.02e+06,9.89e-02,3.06e+01,-0.528,B,,T6070n,,006001.000033,006001.000052,34225
C,1,,,31352.3,,,2s2.2p.4p,1P,1,3,2s2.2p.5s,3P*,1,3,,1.08e+05,1.59e-02,4.93e+00,-1.321,C,,T6070,,006001.000047,006001.000060,34504
C,1,,,31386.2,,,2s2.2p.4d,1P*,1,3,2s2.2p.6p,1D,2,5,,1.45e+04,3.57e-03,1.11e+00,-1.970,C,,T5520,,006001.000079,006001.000123,34895
C,1,,,31401.7,,,2s2.2p.4p,1P,1,3,2s2.2p.4d,3F*,2,5,,1.52e+03,3.75e-04,1.16e-01,-2.949,C,,T6070,,006001.000047,006001.000059,34506
C,1,,,31469.6,,,2s2.2p.4s,3P*,2,5,2s2.2p.4p,3P,1,3,,1.07e+06,9.53e-02,4.94e+01,-0.322,B,,T6070n,,006001.000034,006001.000053,34224
C,1,,,31474.2,,,2s2.2p.4p,1P,1,3,2s2.2p.5s,3P*,0,1,,9.32e+03,4.61e-04,1.43e-01,-2.859,C,,T6070,,006001.000047,006001.000058,34505
C,1,,,31603.8,,,2s2.2p.4d,3D*,2,5,2s2.2p.6p,3D,3,7,,2.05e+03,4.30e-04,2.24e-01,-2.668,C,,T5520LS,,006001.000065,006001.000119,34856
C,1,,,31697.8,,,2s2.2p.3d,1D*,2,5,2s2.2p.4p,3D,3,7,,5.57e+02,1.17e-04,6.13e-02,-3.231,C,,T6070,,006001.000031,006001.000050,34195
C,1,,,31711.5,,,2s2.2p.4d,3D*,3,7,2s2.2p.6p,3D,3,7,,1.62e+04,2.44e-03,1.78e+00,-1.767,C,,T5520LS,,006001.000066,006001.000119,34851
C,1,,,31784.8,,,2s2.2p.4p,3D,2,5,2s2.2p.4d,1F*,3,7,,5.96e+04,1.26e-02,6.61e+00,-1.199,C,,T6070,,006001.000049,006001.000072,34542
C,1,,,31793.3,,,2s2.2p.4d,3D*,1,3,2s2.2p.6p,3D,2,5,,2.71e+03,6.84e-04,2.15e-01,-2.688,C,,T5520LS,,006001.000064,006001.000118,34857
C,1,,,31887.5,,,2s2.2p.4d,3D*,1,3,2s2.2p.6p,3D,1,3,,1.34e+04,2.04e-03,6.43e-01,-2.213,C,,T5520LS,,006001.000064,006001.000117,34853
