el,sc,obs_wl,unc_obs_wl,calc_wl,unc_calc_wn,intens,c1,t1,j1,g1,c2,t2,j2,g2,rem,A,osc_str,line_str,log_gf,Accur,type,tp_ref,line_ref,low_level_id,upp_level_id,line_id
N,2,5747.30,,5747.30,,285,2s2.2p.3s,1P*,1,3,2s2.2p.3p,3D,2,5,,3.27e+06,2.70e-02,1.54e+00,-1.091,B+,,T7333,L3513,007002.000031,007002.000035,36921
N,2,,,5754.59,,,2s2.2p2,1D,2,5,2s2.2p2,1S,0,1,,1.14e+00,,6.41e+00,,C,E2,T7333,,007002.000018,007002.000019,38613
N,2,,,5767.45,,,2s2.2p.3s,1P*,1,3,2s2.2p.3p,3D,1,3,,2.39e+06,1.19e-02,6.78e-01,-1.447,B+,,T7333,,007002.000031,007002.000034,38182
N,2,,,5887.51,,,2s.2p3,3D*,3,7,2s.2p3,3P*,2,5,,2.78e-03,,1.05e-04,,C,M1,T7333,,007002.000021,007002.000025,302051
N,2,,,5887.51,,,2s.2p3,3D*,3,7,2s.2p3,3P*,2,5,,4.27e-01,,1.35e+01,,C,E2,T7333,,007002.000021,007002.000025,302052
N,2,,,5887.86,,,2s.2p3,3D*,3,7,2s.2p3,3P*,1,3,,3.55e-01,,6.75e+00,,C,E2,T7333,,007002.000021,007002.000024,302053
N,2,,,5890.01,,,2s.2p3,3D*,2,5,2s.2p3,3P*,0,1,,7.60e-01,,4.82e+00,,C,E2,T7333,,007002.000022,007002.000026,302055
N,2,,,5890.53,,,2s.2p3,3D*,1,3,2s.2p3,3P*,0,1,,3.29e-03,,2.49e-05,,C,M1,T7333,,007002.000023,007002.000026,302056
N,2,,,5892.06,,,2s.2p3,3D*,2,5,2s.2p3,3P*,2,5,,1.98e-03,,7.53e-05,,C,M1,T7333,,007002.000022,007002.000025,302057
N,2,,,5892.06,,,2s.2p3,3D*,2,5,2s.2p3,3P*,2,5,,2.66e-01,,8.43e+00,,C,E2,T7333,,007002.000022,007002.000025,302058
N,2,,,5892.40,,,2s.2p3,3D*,2,5,2s.2p3,3P*,1,3,,6.32e-02,,1.20e+00,,C,E2,T7333,,007002.000022,007002.000024,302054
N,2,,,5892.58,,,2s.2p3,3D*,1,3,2s.2p3,3P*,2,5,,5.33e-04,,2.02e-05,,C,M1,T7333,,007002.000023,007002.000025,302061
N,2,,,5892.58,,,2s.2p3,3D*,1,3,2s.2p3,3P*,2,5,,6.83e-02,,2.17e+00,,C,E2,T7333,,007002.000023,007002.000025,302062
N,2,,,5892.93,,,2s.2p3,3D*,1,3,2s.2p3,3P*,1,3,,3.29e-03,,7.48e-05,,C,M1,T7333,,007002.000023,007002.000024,302059
N,2,,,5892.93,,,2s.2p3,3D*,1,3,2s.2p3,3P*,1,3,,3.41e-01,,6.50e+00,,C,E2,T7333,,007002.000023,007002.000024,302060
N,2,,,5893.15,,,2s.2p2.(4P).3s,3P,2,5,2s.2p2.(4P).3p,3D*,3,7,,2.88e+07,2.10e-01,2.04e+01,0.021,C+,,T5520LS,,007002.000099,007002.000162,38544
N,2,,,5897.25,,,2s.2p2.(4P).3s,3P,1,3,2s.2p2.(4P).3p,3D*,2,5,,2.16e+07,1.88e-01,1.09e+01,-0.249,C+,,T5520LS,,007002.000098,007002.000161,38545
N,2,,,5899.83,,,2s.2p2.(4P).3s,3P,0,1,2s.2p2.(4P).3p,3D*,1,3,,1.60e+07,2.51e-01,4.87e+00,-0.601,C+,,T5520LS,,007002.000097,007002.000160,38546
N,2,,,5910.33,,,2s.2p2.(4P).3s,3P,1,3,2s.2p2.(4P).3p,3D*,1,3,,1.19e+07,6.24e-02,3.64e+00,-0.728,C+,,T5520LS,,007002.000098,007002.000160,38548
N,2,,,5914.07,,,2s.2p2.(4P).3s,3P,2,5,2s.2p2.(4P).3p,3D*,2,5,,7.13e+06,3.74e-02,3.64e+00,-0.728,C+,,T5520LS,,007002.000099,007002.000161,38547
N,2,,,5927.22,,,2s.2p2.(4P).3s,3P,2,5,2s.2p2.(4P).3p,3D*,1,3,,7.87e+05,2.49e-03,2.43e-01,-1.905,C+,,T5520LS,,007002.000099,007002.000160,38549
N,2,5927.81,,5927.81,,360,2s2.2p.3p,3P,0,1,2s2.2p.3d,3D*,1,3,,3.19e+07,5.04e-01,9.84e+00,-0.297,A,,T7333,L3513,007002.000039,007002.000048,36923
N,2,5931.78,,5931.78,,550,2s2.2p.3p,3P,1,3,2s2.2p.3d,3D*,2,5,,4.23e+07,3.72e-01,2.18e+01,0.047,A,,T7333,L3513,007002.000040,007002.000049,36924
N,2,5940.24,,5940.24,,285,2s2.2p.3p,3P,1,3,2s2.2p.3d,3D*,1,3,,2.22e+07,1.18e-01,6.90e+00,-0.452,A,,T7333,L3513,007002.000040,007002.000048,36925
N,2,5941.65,,5941.65,,650,2s2.2p.3p,3P,2,5,2s2.2p.3d,3D*,3,7,,5.47e+07,4.05e-01,3.97e+01,0.307,A,,T7333,L3513,007002.000041,007002.000050,36926
N,2,5952.39,,5952.39,,285,2s2.2p.3p,3P,2,5,2s2.2p.3d,3D*,2,5,,1.24e+07,6.60e-02,6.47e+00,-0.481,A,,T7333,L3513,007002.000041,007002.000049,36927
N,2,,,5954.28,,,2s2.2p.3d,1P*,1,3,2s2.2p.4p,1S,0,1,,4.94e+07,8.76e-02,5.15e+00,-0.581,B,,"T5520,T6385",,007002.000055,007002.000072,38392
N,2,,,5960.91,,,2s2.2p.3p,3P,2,5,2s2.2p.3d,3D*,1,3,,1.29e+06,4.13e-03,4.05e-01,-1.685,A,,T7333,,007002.000041,007002.000048,38277
N,2,,,5990.67,,,2s2.2p.3d,3F*,3,7,2s2.2p.4p,3P,2,5,,1.56e+04,6.00e-05,8.28e-03,-3.377,D,,T6385,,007002.000045,007002.000066,38335
N,2,,,6061.57,,,2s2.2p.3d,3P*,2,5,2s2.2p.4p,1D,2,5,,1.14e+04,6.28e-05,6.27e-03,-3.503,D,,T6385,,007002.000051,007002.000068,38382
N,2,,,6065.00,,,2s2.2p.3p,3P,1,3,2s2.2p.3d,1D*,2,5,,2.57e+05,2.36e-03,1.41e-01,-2.150,B,,T7333,,007002.000040,007002.000047,38276
N,2,,,6086.54,,,2s2.2p.3p,3P,2,5,2s2.2p.3d,1D*,2,5,,5.87e+03,3.26e-05,3.27e-03,-3.787,B,,T7333,,007002.000041,007002.000047,302043
N,2,,,6114.60,,,2s2.2p.3d,3F*,2,5,2s2.2p.4p,3D,3,7,,4.76e+04,3.74e-04,3.76e-02,-2.728,C+,,T6385n,,007002.000044,007002.000063,38334
N,2,,,6136.89,,,2s2.2p.3d,3F*,3,7,2s2.2p.4p,3D,3,7,,1.90e+06,1.07e-02,1.52e+00,-1.124,C+,,T6385n,,007002.000045,007002.000063,38332
N,2,,,6150.75,,,2s2.2p.3d,3F*,2,5,2s2.2p.4p,3D,2,5,,2.89e+06,1.64e-02,1.66e+00,-1.086,C+,,T6385n,,007002.000044,007002.000062,38333
N,2,6167.76,,6167.75,,285,2s2.2p.3d,3F*,4,9,2s2.2p.4p,3D,3,7,,2.65e+07,1.18e-01,2.15e+01,0.025,C+,,T6385n,L3513,007002.000046,007002.000063,36930
N,2,,,6170.16,,,2s2.2p.3d,3F*,2,5,2s2.2p.4p,3D,1,3,,2.85e+07,9.77e-02,9.92e+00,-0.311,C+,,T6385n,,007002.000044,007002.000061,38331
N,2,,,6173.31,,,2s2.2p.3d,3F*,3,7,2s2.2p.4p,3D,2,5,,2.62e+07,1.07e-01,1.52e+01,-0.126,C+,,T6385n,,007002.000045,007002.000062,38330
N,2,,,6174.34,,,2s2.2p.4p,1S,0,1,2s2.2p.6s,1P*,1,3,,1.40e+06,2.40e-02,4.88e-01,-1.619,B,,T5520,,007002.000072,007002.000139,38522
N,2,,,6209.42,,,2s2.2p.3d,3D*,1,3,2s2.2p.4p,3S,1,3,,9.84e+04,5.69e-04,3.49e-02,-2.768,D,,T6385,,007002.000048,007002.000067,38357
N,2,,,6210.36,,,2s2.2p.3d,1D*,2,5,2s2.2p.4p,3P,1,3,,1.66e+04,5.76e-05,5.89e-03,-3.540,D,,T6385,,007002.000047,007002.000065,38339
N,2,,,6218.69,,,2s2.2p.3d,3D*,2,5,2s2.2p.4p,3S,1,3,,2.83e+05,9.85e-04,1.01e-01,-2.308,D,,T6385,,007002.000049,007002.000067,38356
N,2,,,6242.41,,,2s2.2p.3d,1F*,3,7,2s2.2p.4p,1D,2,5,,3.03e+07,1.27e-01,1.82e+01,-0.053,B,,"T5520,T6385",,007002.000054,007002.000068,38385
N,2,,,6284.32,,,2s2.2p.3p,1D,2,5,2s2.2p.3d,1P*,1,3,,4.63e+06,1.64e-02,1.70e+00,-1.085,D,,T7333,,007002.000042,007002.000055,38318
N,2,,,6285.69,,,2s2.2p.3p,3P,2,5,2s2.2p.3d,3F*,3,7,,1.10e+05,9.13e-04,9.45e-02,-2.340,A,,T7333,,007002.000041,007002.000045,38273
N,2,,,6286.11,,,2s2.2p.3p,3P,1,3,2s2.2p.3d,3F*,2,5,,4.50e+04,4.44e-04,2.76e-02,-2.875,A,,T7333,,007002.000040,007002.000044,38274
N,2,,,6309.25,,,2s2.2p.3p,3P,2,5,2s2.2p.3d,3F*,2,5,,1.71e+04,1.02e-04,1.06e-02,-3.292,A,,T7333,,007002.000041,007002.000044,38275
N,2,,,6318.80,,,2s2.2p.3d,3D*,1,3,2s2.2p.4p,3P,2,5,,3.02e+05,3.01e-03,1.88e-01,-2.044,B,,T6385n,,007002.000048,007002.000066,38355
N,2,,,6328.40,,,2s2.2p.3d,3D*,2,5,2s2.2p.4p,3P,2,5,,4.28e+06,2.57e-02,2.68e+00,-0.891,B,,T6385n,,007002.000049,007002.000066,38353
N,2,,,6330.80,,,2s2.2p.4p,1D,2,5,2s2.2p.5d,1F*,3,7,,1.39e+06,1.17e-02,1.22e+00,-1.233,B,,T5520,,007002.000068,007002.000114,38517
N,2,,,6340.58,,,2s2.2p.3d,3D*,3,7,2s2.2p.4p,3P,2,5,,2.13e+07,9.18e-02,1.34e+01,-0.192,B,,T6385n,,007002.000050,007002.000066,38350
N,2,,,6346.86,,,2s2.2p.3d,3D*,1,3,2s2.2p.4p,3P,1,3,,6.93e+06,4.19e-02,2.63e+00,-0.901,B,,T6385n,,007002.000048,007002.000065,38354
N,2,,,6356.54,,,2s2.2p.3d,3D*,2,5,2s2.2p.4p,3P,1,3,,1.92e+07,6.98e-02,7.31e+00,-0.457,B,,T6385n,,007002.000049,007002.000065,38351
N,2,,,6357.58,,,2s2.2p.3d,3D*,1,3,2s2.2p.4p,3P,0,1,,2.68e+07,5.42e-02,3.40e+00,-0.789,B,,T6385n,,007002.000048,007002.000064,38352
N,2,,,6366.79,,,2s2.2p.3s,3P*,0,1,2s2.2p.3p,1P,1,3,,8.14e+03,1.49e-04,3.12e-03,-3.828,B,,T7333,,007002.000028,007002.000033,38153
N,2,6379.62,,6379.62,,360,2s2.2p.3s,3P*,1,3,2s2.2p.3p,1P,1,3,,3.52e+06,2.15e-02,1.35e+00,-1.191,B,,T7333,L3513,007002.000029,007002.000033,36931
N,2,,,6384.32,,,2s2.2p.3d,3F*,2,5,2s2.2p.4p,1P,1,3,,7.86e+05,2.88e-03,3.03e-01,-1.841,D,,T6385,,007002.000044,007002.000060,38329
N,2,,,6399.15,,,2s2.2p.3d,1D*,2,5,2s2.2p.4p,3D,1,3,,9.48e+05,3.49e-03,3.68e-01,-1.758,D,,T6385,,007002.000047,007002.000061,38338
N,2,,,6433.44,,,2s.2p3,3S*,1,3,2s2.2p.3p,3P,2,5,,1.22e+04,1.27e-04,8.04e-03,-3.421,D,,T7333,,007002.000032,007002.000041,38198
N,2,,,6435.61,,,2s2.2p.3s,3P*,2,5,2s2.2p.3p,1P,1,3,,9.62e+00,3.59e-08,3.80e-06,-6.746,E,,u24,,007002.000030,007002.000033,38152
N,2,,,6457.68,,,2s.2p3,3S*,1,3,2s2.2p.3p,3P,1,3,,1.17e+04,7.32e-05,4.67e-03,-3.658,D,,T7333,,007002.000032,007002.000040,38199
N,2,,,6472.43,,,2s.2p3,3S*,1,3,2s2.2p.3p,3P,0,1,,1.13e+04,2.37e-05,1.52e-03,-4.148,D,,T7333,,007002.000032,007002.000039,302032
N,2,6482.05,,6482.05,,750,2s2.2p.3s,1P*,1,3,2s2.2p.3p,1P,1,3,,2.58e+07,1.63e-01,1.04e+01,-0.311,B+,,T7333,L3513,007002.000031,007002.000033,36936
N,2,,,6491.80,,,2s2.2p.3d,3D*,2,5,2s2.2p.4p,3D,3,7,,5.49e+05,4.86e-03,5.19e-01,-1.615,B,,T6385n,,007002.000049,007002.000063,38348
N,2,,,6504.61,,,2s2.2p.3d,3D*,3,7,2s2.2p.4p,3D,3,7,,5.33e+06,3.38e-02,5.07e+00,-0.626,B,,T6385n,,007002.000050,007002.000063,38343
N,2,,,6522.33,,,2s2.2p.3d,3D*,1,3,2s2.2p.4p,3D,2,5,,7.03e+05,7.48e-03,4.82e-01,-1.649,B,,T6385n,,007002.000048,007002.000062,38349
N,2,,,6527.23,,,2s2.2p2,3P,0,1,2s2.2p2,1D,2,5,,5.25e-07,,2.78e-05,,D,E2,T7333,,007002.000001,007002.000018,38606
N,2,,,6532.56,,,2s2.2p.3d,3D*,2,5,2s2.2p.4p,3D,2,5,,3.66e+06,2.34e-02,2.52e+00,-0.931,B,,T6385n,,007002.000049,007002.000062,38344
N,2,,,6544.17,,,2s2.2p.3d,3D*,1,3,2s2.2p.4p,3D,1,3,,3.59e+06,2.31e-02,1.49e+00,-1.160,B,,T6385n,,007002.000048,007002.000061,38345
N,2,,,6545.54,,,2s2.2p.3d,3D*,3,7,2s2.2p.4p,3D,2,5,,1.07e+06,4.91e-03,7.41e-01,-1.464,B,,T6385n,,007002.000050,007002.000062,38346
N,2,,,6548.05,,,2s2.2p2,3P,1,3,2s2.2p2,1D,2,5,,9.84e-04,,5.13e-05,,D,M1,T7333,,007002.000016,007002.000018,38607
N,2,,,6548.05,,,2s2.2p2,3P,1,3,2s2.2p2,1D,2,5,,9.22e-07,,4.96e-05,,D,E2,T7333,,007002.000016,007002.000018,38608
N,2,,,6554.47,,,2s2.2p.3d,3D*,2,5,2s2.2p.4p,3D,1,3,,1.43e+06,5.53e-03,5.97e-01,-1.558,B,,T6385n,,007002.000049,007002.000061,38347
N,2,,,6560.20,,,2s2.2p.4s,3P*,0,1,2s.2p2.(4P).3s,3P,1,3,,7.05e+06,1.37e-01,2.95e+00,-0.865,D,,T6385n,,007002.000056,007002.000098,38417
N,2,,,6561.76,,,2s2.2p.4s,3P*,1,3,2s.2p2.(4P).3s,3P,2,5,,5.25e+06,5.65e-02,3.66e+00,-0.771,D,,T6385n,,007002.000057,007002.000099,38416
N,2,,,6564.20,,,2s2.2p.3d,1P*,1,3,2s2.2p.4p,1D,2,5,,4.77e+06,5.14e-02,3.33e+00,-0.812,D,,"T5520,T6385",,007002.000055,007002.000068,38391
N,2,,,6582.60,,,2s2.2p.4s,3P*,1,3,2s.2p2.(4P).3s,3P,1,3,,5.26e+06,3.42e-02,2.22e+00,-0.989,D,,T6385n,,007002.000057,007002.000098,38413
N,2,,,6583.45,,,2s2.2p2,3P,2,5,2s2.2p2,1D,2,5,,2.91e-03,,1.54e-04,,D,M1,T7333,,007002.000017,007002.000018,38609
N,2,,,6583.45,,,2s2.2p2,3P,2,5,2s2.2p2,1D,2,5,,8.65e-06,,4.78e-04,,D,E2,T7333,,007002.000017,007002.000018,38610
N,2,,,6595.67,,,2s2.2p.4s,3P*,1,3,2s.2p2.(4P).3s,3P,0,1,,2.11e+07,4.59e-02,2.99e+00,-0.861,D,,T6385n,,007002.000057,007002.000097,38415
N,2,,,6600.94,,,2s2.2p.4p,1D,2,5,2s2.2p.5d,1D*,2,5,,1.86e+06,1.22e-02,1.32e+00,-1.216,B,,T5520,,007002.000068,007002.000107,38516
N,2,6610.56,,6610.56,,750,2s2.2p.3p,1D,2,5,2s2.2p.3d,1F*,3,7,,6.01e+07,5.52e-01,6.00e+01,0.441,B,,T7333,L3513,007002.000042,007002.000054,36944
N,2,,,6613.62,,,2s2.2p.4s,3P*,2,5,2s.2p2.(4P).3s,3P,2,5,,1.58e+07,1.04e-01,1.13e+01,-0.285,D,,T6385n,,007002.000058,007002.000099,38412
N,2,,,6629.79,,,2s2.2p.3d,1D*,2,5,2s2.2p.4p,1P,1,3,,2.69e+07,1.06e-01,1.16e+01,-0.274,C+,,"T5520,T6385",,007002.000047,007002.000060,38337
N,2,,,6634.79,,,2s2.2p.4s,3P*,2,5,2s.2p2.(4P).3s,3P,1,3,,8.80e+06,3.49e-02,3.81e+00,-0.759,D,,T6385n,,007002.000058,007002.000098,38414
N,2,,,6785.58,,,2s2.2p.3d,3D*,1,3,2s2.2p.4p,1P,1,3,,9.41e+04,6.50e-04,4.36e-02,-2.710,D,,T6385,,007002.000048,007002.000060,38342
N,2,,,6796.65,,,2s2.2p.3d,3D*,2,5,2s2.2p.4p,1P,1,3,,8.37e+04,3.48e-04,3.89e-02,-2.759,D,,T6385,,007002.000049,007002.000060,38341
N,2,,,6802.17,,,2s2.2p.3p,1D,2,5,2s2.2p.3d,3P*,1,3,,1.43e+03,5.96e-06,6.68e-04,-4.525,D,,T7333,,007002.000042,007002.000052,302048
N,2,,,6809.98,,,2s2.2p.3d,3P*,2,5,2s2.2p.4p,3S,1,3,,2.31e+07,9.64e-02,1.08e+01,-0.317,B,,T6385n,,007002.000051,007002.000067,38379
N,2,,,6826.23,,,2s2.2p.3p,1D,2,5,2s2.2p.3d,3P*,2,5,,2.49e+04,1.74e-04,1.96e-02,-3.060,C+,,T7333,,007002.000042,007002.000051,38317
N,2,,,6834.09,,,2s2.2p.3d,3P*,1,3,2s2.2p.4p,3S,1,3,,1.63e+07,1.14e-01,7.71e+00,-0.465,B,,T6385n,,007002.000052,007002.000067,38380
N,2,,,6847.23,,,2s2.2p.3d,3P*,0,1,2s2.2p.4p,3S,1,3,,5.89e+06,1.24e-01,2.80e+00,-0.906,B,,T6385n,,007002.000053,007002.000067,38381
N,2,,,6857.03,,,2s.2p2.(4P).3p,5S*,2,5,2s.2p2.(4P).3d,5P,1,3,,2.53e+07,1.07e-01,1.21e+01,-0.271,C+,,T5520LS,,007002.000165,007002.000179,38601
N,2,,,6869.58,,,2s.2p2.(4P).3p,5S*,2,5,2s.2p2.(4P).3d,5P,2,5,,2.51e+07,1.78e-01,2.01e+01,-0.051,C+,,T5520LS,,007002.000165,007002.000178,38600
N,2,,,6887.83,,,2s.2p2.(4P).3p,5S*,2,5,2s.2p2.(4P).3d,5P,3,7,,2.49e+07,2.48e-01,2.81e+01,0.094,C+,,T5520LS,,007002.000165,007002.000177,38599
N,2,,,6941.75,,,2s2.2p.3d,3P*,2,5,2s2.2p.4p,3P,2,5,,2.81e+06,2.03e-02,2.32e+00,-0.993,B,,T6385n,,007002.000051,007002.000066,38373
N,2,,,6966.81,,,2s2.2p.3d,3P*,1,3,2s2.2p.4p,3P,2,5,,1.12e+06,1.36e-02,9.35e-01,-1.390,B,,T6385n,,007002.000052,007002.000066,38377
N,2,,,6973.56,,,2s2.2p.4p,1S,0,1,2s2.2p.5d,1P*,1,3,,2.62e+06,5.73e-02,1.32e+00,-1.242,B,,T5520,,007002.000072,007002.000121,38521
N,2,,,6975.63,,,2s2.2p.3d,3P*,2,5,2s2.2p.4p,3P,1,3,,3.42e+06,1.50e-02,1.72e+00,-1.126,B,,T6385n,,007002.000051,007002.000065,38375
N,2,,,7000.94,,,2s2.2p.3d,3P*,1,3,2s2.2p.4p,3P,1,3,,9.82e+04,7.22e-04,4.99e-02,-2.664,B,,T6385n,,007002.000052,007002.000065,38374
N,2,,,7013.98,,,2s2.2p.3d,3P*,1,3,2s2.2p.4p,3P,0,1,,3.00e+06,7.38e-03,5.11e-01,-1.655,B,,T6385n,,007002.000052,007002.000064,38376
N,2,,,7014.73,,,2s2.2p.3d,3P*,0,1,2s2.2p.4p,3P,1,3,,5.83e+05,1.29e-02,2.98e-01,-1.889,B,,T6385n,,007002.000053,007002.000065,38378
N,2,,,7138.85,,,2s2.2p.3d,3P*,2,5,2s2.2p.4p,3D,3,7,,2.33e+06,2.49e-02,2.93e+00,-0.904,C,,T6385n,,007002.000051,007002.000063,38367
N,2,,,7156.75,,,2s2.2p.4s,1P*,1,3,2s.2p2.(4P).3s,3P,2,5,,2.27e+04,2.91e-04,2.06e-02,-3.059,D,,T6385,,007002.000059,007002.000099,38426
N,2,,,7181.54,,,2s2.2p.4s,1P*,1,3,2s.2p2.(4P).3s,3P,1,3,,2.06e+04,1.59e-04,1.13e-02,-3.320,D,,T6385,,007002.000059,007002.000098,38427
N,2,,,7188.18,,,2s2.2p.3d,3P*,2,5,2s2.2p.4p,3D,2,5,,6.34e+05,4.91e-03,5.82e-01,-1.610,C,,T6385n,,007002.000051,007002.000062,38370
N,2,,,7197.10,,,2s2.2p.4s,1P*,1,3,2s.2p2.(4P).3s,3P,0,1,,9.98e+04,2.58e-04,1.84e-02,-3.110,D,,T6385,,007002.000059,007002.000097,38428
N,2,,,7214.71,,,2s2.2p.3d,3P*,2,5,2s2.2p.4p,3D,1,3,,9.03e+04,4.23e-04,5.03e-02,-2.675,C,,T6385n,,007002.000051,007002.000061,38372
N,2,,,7215.05,,,2s2.2p.3d,3P*,1,3,2s2.2p.4p,3D,2,5,,1.52e+06,1.98e-02,1.41e+00,-1.227,C,,T6385n,,007002.000052,007002.000062,38368
N,2,,,7241.78,,,2s2.2p.3d,3P*,1,3,2s2.2p.4p,3D,1,3,,8.38e+05,6.59e-03,4.72e-01,-1.704,C,,T6385n,,007002.000052,007002.000061,38371
N,2,,,7256.54,,,2s2.2p.3d,3P*,0,1,2s2.2p.4p,3D,1,3,,1.10e+06,2.61e-02,6.23e-01,-1.584,C,,T6385n,,007002.000053,007002.000061,38369
N,2,,,7262.55,,,2s.2p3,3S*,1,3,2s2.2p.3p,3S,1,3,,1.42e+01,1.12e-07,8.05e-06,-6.473,D,,T7333,,007002.000032,007002.000038,302031
N,2,,,7450.95,,,2s2.2p.3d,1P*,1,3,2s2.2p.4p,3S,1,3,,2.29e+04,1.91e-04,1.40e-02,-3.243,D,,T6385,,007002.000055,007002.000067,38390
N,2,,,7528.12,,,2s2.2p.3p,1D,2,5,2s2.2p.3d,3D*,3,7,,6.61e+03,7.86e-05,9.74e-03,-3.406,B,,T7333,,007002.000042,007002.000050,38315
N,2,,,7538.57,,,2s2.2p.3d,3P*,1,3,2s2.2p.4p,1P,1,3,,4.66e+04,3.97e-04,2.96e-02,-2.924,D,,T6385,,007002.000052,007002.000060,38365
N,2,,,7545.36,,,2s2.2p.3p,1D,2,5,2s2.2p.3d,3D*,2,5,,4.53e+04,3.87e-04,4.81e-02,-2.713,C,,T7333,,007002.000042,007002.000049,38316
N,2,,,7554.56,,,2s2.2p.3d,3P*,0,1,2s2.2p.4p,1P,1,3,,2.52e+03,6.47e-05,1.61e-03,-4.189,D,,T6385,,007002.000053,007002.000060,38366
N,2,,,7559.05,,,2s2.2p.3p,1D,2,5,2s2.2p.3d,3D*,1,3,,1.90e+03,9.79e-06,1.22e-03,-4.310,D,,T7333,,007002.000042,007002.000048,302047
N,2,,,7649.71,,,2s2.2p.3d,1P*,1,3,2s2.2p.4p,3P,1,3,,1.53e+04,1.34e-04,1.01e-02,-3.395,D,,T6385,,007002.000055,007002.000065,38389
N,2,7762.24,,7762.24,,450,2s2.2p.3p,1D,2,5,2s2.2p.3d,1D*,2,5,,8.49e+06,7.67e-02,9.81e+00,-0.416,B,,T7333,L3513,007002.000042,007002.000047,36957
N,2,,,7897.63,,,2s2.2p.4p,1P,1,3,2s2.2p.5s,1P*,1,3,,2.27e+07,2.12e-01,1.66e+01,-0.196,B,,T5520,,007002.000060,007002.000103,38431
N,2,,,7906.08,,,2s2.2p.3d,1P*,1,3,2s2.2p.4p,3D,2,5,,4.22e+03,6.59e-05,5.15e-03,-3.704,D,,T6385,,007002.000055,007002.000062,38387
N,2,,,7938.18,,,2s2.2p.3d,1P*,1,3,2s2.2p.4p,3D,1,3,,4.45e+04,4.21e-04,3.30e-02,-2.899,D,,T6385,,007002.000055,007002.000061,38388
N,2,,,8089.08,,,2s2.2p.3p,1D,2,5,2s2.2p.3d,3F*,3,7,,1.01e+04,1.39e-04,1.85e-02,-3.159,C+,,T7333,,007002.000042,007002.000045,38313
N,2,,,8128.14,,,2s2.2p.3p,1D,2,5,2s2.2p.3d,3F*,2,5,,5.55e+04,5.50e-04,7.36e-02,-2.561,C+,,T7333,,007002.000042,007002.000044,38314
N,2,,,8296.21,,,2s2.2p.3d,1P*,1,3,2s2.2p.4p,1P,1,3,,2.32e+06,2.40e-02,1.96e+00,-1.144,B,,"T5520,T6385",,007002.000055,007002.000060,38386
N,2,8438.74,,8438.74,,550,2s2.2p.3p,1S,0,1,2s2.2p.3d,1P*,1,3,,1.91e+07,6.11e-01,1.70e+01,-0.214,B,,T7333,L3513,007002.000043,007002.000055,36965
N,2,,,8566.62,,,2s2.2p.4p,3D,1,3,2s2.2p.5s,3P*,2,5,,3.16e+05,5.80e-03,4.91e-01,-1.760,C+,,T5520LS,,007002.000061,007002.000102,38456
N,2,,,8604.33,,,2s2.2p.4p,3D,2,5,2s2.2p.5s,3P*,2,5,,4.67e+06,5.19e-02,7.35e+00,-0.586,C+,,T5520LS,,007002.000062,007002.000102,38454
N,2,,,8660.45,,,2s2.2p.4p,3D,1,3,2s2.2p.5s,3P*,1,3,,7.64e+06,8.60e-02,7.35e+00,-0.589,C+,,T5520LS,,007002.000061,007002.000101,38455
N,2,8676.08,,8676.09,,220,2s2.2p.4p,3D,3,7,2s2.2p.5s,3P*,2,5,,2.55e+07,2.06e-01,4.11e+01,0.158,C+,,T5520LS,L3513,007002.000063,007002.000102,36970
N,2,8687.43,,8687.43,,110,2s.2p3,1P*,1,3,2s2.2p.3p,1S,0,1,,1.16e+06,4.37e-03,3.75e-01,-1.882,D,,T7333,L3513,007002.000037,007002.000043,36974
N,2,,,8694.90,,,2s2.2p.4p,3D,1,3,2s2.2p.5s,3P*,0,1,,3.02e+07,1.14e-01,9.81e+00,-0.465,C+,,T5520LS,,007002.000061,007002.000100,38453
N,2,8699.00,,8698.99,,110w,2s2.2p.4p,3D,2,5,2s2.2p.5s,3P*,1,3,,2.26e+07,1.54e-01,2.20e+01,-0.114,C+,,T5520LS,L3513,007002.000062,007002.000101,36975
N,2,8710.54,,,,160w,,,,,,,,,,,,,,,,,L3513,,,85704
N,2,,,8831.75,,,2s.2p2.(4P).3s,3P,0,1,2s.2p2.(4P).3p,3S*,1,3,,8.42e+05,2.96e-02,8.60e-01,-1.529,C+,,T5520LS,,007002.000097,007002.000138,38543
N,2,,,8855.30,,,2s.2p2.(4P).3s,3P,1,3,2s.2p2.(4P).3p,3S*,1,3,,2.51e+06,2.95e-02,2.58e+00,-1.053,C+,,T5520LS,,007002.000098,007002.000138,38542
N,2,,,8893.29,,,2s.2p2.(4P).3s,3P,2,5,2s.2p2.(4P).3p,3S*,1,3,,4.12e+06,2.93e-02,4.29e+00,-0.834,C+,,T5520LS,,007002.000099,007002.000138,38541
N,2,,,8930.03,,,2s2.2p.4p,3P,1,3,2s2.2p.5s,3P*,2,5,,4.83e+06,9.63e-02,8.50e+00,-0.539,C+,,T5520LS,,007002.000065,007002.000102,38478
N,2,,,8986.18,,,2s2.2p.4p,3P,2,5,2s2.2p.5s,3P*,2,5,,1.42e+07,1.72e-01,2.54e+01,-0.065,C+,,T5520LS,,007002.000066,007002.000102,38474
